"SiteLocation","Latitude.gmap","Longitude.gmap"
"盛岡市向中野字向中野",39.6753484,141.1431085
"下閉伊郡田野畑村大芦",39.8966368,141.9261118
"盛岡市本宮字小幅",39.6857934,141.1175538
"胆沢郡胆沢町若柳字慶存",39.1974589,140.995255
"奥州市胆沢区若柳字慶存",39.1085082,140.9577353
"稗貫郡石鳥谷町字八重畑15地割",39.4411415,141.1501217
"和賀郡西和賀町湯田第57地割",39.351442,140.768594
"大船渡市赤崎町字大洞",39.0685581,141.7461527
"九戸郡軽米町大字軽米字土弓第14地割",40.3360574,141.4501951
"遠野市宮守町下鱒沢",39.3206433,141.3794649
"奥州市胆沢区若柳字大平野",39.0910322,140.866517
"奥州市胆沢区大平野",39.1356293,141.0884577
"下閉伊郡山田町山田第3地割",39.4886335,141.9491537
"奥州市胆沢区南都田字沢田",39.1454672,141.0999862
"九戸郡山形村小国第4地割",40.2967692,141.6061339
"大船渡市三陸町越喜来字小出",39.1336878,141.7790113
"一関市花泉町老松字寺田",38.8364562,141.1859116
"陸前高田市広田町字中沢",38.953703,141.6956647
"久慈市大川目町第23地割",40.1893739,141.7103333
"花巻市東和町安俵11区",39.3788334,141.2244362
"水沢市佐倉河字半入",39.1603441,141.0893414
"九戸郡野田村第13地割",40.1020358,141.8079945
"九戸郡野田村大字野田第22地割",40.103064,141.7951746
"大船渡市三陸町越喜来字仲崎浜",39.1097017,141.859047
"遠野市附馬牛町上附馬牛第5地割字張山",39.4016086,141.5445478
"八幡平市松尾第5地割大花森",39.9661814,140.9767213
"九戸郡軽米町大字第5地割字長倉",40.3179749,141.4658098
"胆沢郡金ヶ崎町西根",39.2159524,141.0181435
"宮古市津軽石第4地割",39.5848161,141.9233365
"和賀郡西和賀町湯田第55地割",39.3120888,140.7557691
"盛岡市玉山区渋民字鶴飼",39.8492761,141.1726572
"奥州市胆沢区南都田字四ツ柱",39.1354497,141.0909735
"葛巻町江37地割字畑",40.0398211,141.4366957
"下閉伊郡山田町船越第12地割",39.4216805,141.9845719
"花巻市東和町落合2区",39.3670253,141.2304258
"奥州市前沢区白山字鍵取",39.0690452,141.1477306
"北上市江釣子10地割",39.295351,141.038327
"稗貫郡石鳥谷町八幡第22地割",39.4680154,141.1462032
"岩手郡滝沢村大字滝沢第11地割卯遠坂",39.5832989,141.2534574
"紫波郡都南村羽場11地割",39.653882,141.122756
"紫波郡紫波町上平沢新田",39.5570491,141.1163388
"紫波郡紫波町片寄字大明神",39.5214297,141.090879
"紫波郡紫波町片寄字中平",39.530224,141.0920977
"胆沢郡衣川村大字下衣川字東裏",39.1974589,140.995255
"水沢市佐野",39.1682544,141.1234914
"紫波郡紫波町",39.5545514,141.155622
"北上市相去町字下成沢",39.2663044,141.0709152
"紫波郡紫波町陣ヶ岡字幅",39.5740723,141.1533517
"二戸郡安代町字湯の沢",40.1546669,141.2936464
"奥州市前沢区白山字白山前",39.0734063,141.1610257
"九戸郡九戸村大字江刺家字第14地割簗場",40.2628308,141.4055826
"和賀郡西和賀町峠山第46地割",39.2985793,140.8432799
"遠野市遠野町28地割",39.316462,141.5344314
"遠野市遠野町28地割栃洞",39.316462,141.5344314
"遠野市土淵町栃内24地割",39.3671193,141.5981349
"紫波郡紫波町南日詰字小路口",39.5316513,141.1692077
"北上市相去町",39.2564993,141.0848474
"胆沢郡胆沢町小山字二の台長根",39.1974589,140.995255
"奥州市胆沢区南都田字清水下",39.1422879,141.0830277
"盛岡市下飯岡1地割",39.674934,141.1134708
"下閉伊郡田野畑村年呂部",39.873506,141.8630836
"九戸郡軽米町大字軽米第12地割字馬場野",40.3283453,141.4490641
"九戸郡軽米町大字小軽米第17地割字玉川向平",40.2581125,141.5690626
"奥州市水沢区佐倉河字外和田",39.1748986,141.1358605
"胆沢郡金ヶ崎町大字永栄字上宿",39.177747,141.0917537
"久慈市侍浜町字麦生第3地割",40.225871,141.823366
"奥州市前沢区古城字林後",39.0865278,141.1527154
"奥州市前沢区古城字館八反町",39.0793158,141.1485337
"奥州市前沢区古城字水上西",39.0802071,141.1448524
"宮古市大字八木沢第3地割字中村",39.6394645,141.9462611
"宮古市大字八木沢第8地割字駒込",39.6394645,141.9462611
"宮古市金浜第3地割字妻ノ上",39.5971894,141.9355478
"岩手郡雫石町板橋",39.7005009,141.0230836
"軽米町大字上館22地割",40.347542,141.5041034
"東磐井郡大東町",38.9828385,141.3306048
"西磐井郡平泉町長島字館岡",38.987877,141.1420785
"奥州市前沢区白山字彼岸田",39.0631594,141.146907
"下閉伊郡田野畑村沼袋",39.937297,141.8368446
"久慈市夏井町字鳥谷第8地割",40.219076,141.7842862
"宮古市津軽石第14地割",39.5668112,141.9256294
"西磐井郡平泉町平泉字衣関",38.9971611,141.0996892
"釜石市大字平田第4地割",39.239889,141.8819439
"九戸郡洋野町種市第43地割",40.4342048,141.6791295
"江刺市岩谷堂字根岸",39.2053281,141.1668301
"奥州市江刺区稲瀬字宝禄",39.2035679,141.1564049
"岩手県大船渡市末崎町峯岸121ほか",39.0210462,141.7135353
"奥州市水沢区佐倉河字崩田",39.1715629,141.1036105
"遠野市松崎町白岩31地割",39.3520411,141.5397236
"下閉伊郡山田町豊間根第Ⅶ地割",39.5233011,141.9290234
"盛岡市本宮字熊堂",39.6850121,141.1301418
"西磐井郡平泉町長島字本町",39.0046795,141.1298636
"久慈市侍浜町本波第11地割",40.1996837,141.7802016
"宮古市大字千徳第14地割字木戸井内",39.6394645,141.9462611
"宮古市松山第7地割",39.621906,141.9214786
"宮古市磯鶏第1地割石崎",39.6225735,141.9600899
"盛岡市下鹿妻字北",39.6809127,141.1278079
"下閉伊郡田野畑村羅賀",39.9387084,141.914641
"北上市更木17地割",39.3376338,141.1484165
"北上市二子町才の羽々",39.3067814,141.1390004
"二戸郡一戸町字穴久保",40.1734774,141.3015415
"盛岡市飯岡新田4地割字畑中",39.6712858,141.1309672
"北上市上鬼柳第2地割",39.2766391,141.0672452
"水沢市黒石町字下柳",39.0803376,141.1949829
"西磐井郡平泉町字柳之御所",38.994758,141.1158168
"奥州市胆沢区南都田字本木",39.1429913,141.0907486
"西磐井郡平泉町長島字若宮",39.0135579,141.1323695
"盛岡市天昌寺町",39.7112707,141.1223872
"気仙郡住田町世田米字里古屋",39.1444235,141.483874
"下閉伊郡田野畑村和野",39.9306731,141.9185482
"九戸郡軽米町大字軽米",40.3248821,141.4433364
"宮古市和井内第21地割字三十刈",39.6801667,141.7159964
"岩沼市土ヶ崎",38.112479,140.8563182
"仙台市若林区荒井字矢取東",38.2415415,140.9532526
"刈田郡蔵王町大字平沢字窪田",38.1202046,140.6872615
"仙台市太白区郡山",38.2143146,140.8973075
"宮城郡利府町春日字硯沢",38.3455632,141.0123074
"仙台市太白区大野田字元袋",38.218815,140.8761393
"仙台市",38.268195,140.869418
"仙台市若林区荒井字丑ノ頭",38.2401639,140.9412403
"仙台市富沢",38.2168503,140.8603238
"多賀城市中央",38.2946842,141.0053369
"多賀城市山王字山王四区",38.2964111,140.9806473
"多賀城市山王字毛上",38.3000645,140.9808339
"多賀城市山王字中山王",38.2976636,140.9758326
"多賀城市市川字多賀前",38.2966715,140.985668
"石巻市桃生町倉埣字山居",38.5900038,141.2792361
"仙台市太白区山田上ノ台町",38.2187836,140.8319645
"刈田郡蔵王町大字小村崎字十郎田",38.1256374,140.6854829
"仙台市宮城野区中野字沼向",38.2787251,141.007512
"石巻市沢田字八幡下",38.4464766,141.3718762
"栗原郡一迫町",38.7468053,140.8736084
"七ヶ浜町",38.3044991,141.0590813
"白石市",38.0022622,140.6199545
"名取市",38.1715435,140.8919822
"名取市坪沼",38.1937239,140.7701834
"多賀城市市川",38.3104234,140.9900386
NA,NA,NA
"角田市",37.977024,140.7818683
"仙台市太白区富田字上野中",38.2151924,140.848905
"亘理郡山元町高瀬字西石山原",37.9413529,140.8606937
"亘理郡山元町浅生原字内手",37.9575341,140.8715162
"亘理郡山元町山寺字涌沢",37.9652736,140.8688424
"亘理郡山元町浅生原字上宮前",37.9469219,140.867621
"亘理郡山元町坂元字影倉",37.9246495,140.8664926
"本吉郡南三陸町志津川字新井田",38.6877791,141.4516302
"多賀城市新田字西後",38.2970513,140.9583004
"多賀城市山王字南寿福寺",38.2981781,140.9640622
"多賀城市山王字西町浦",38.2999099,140.9699065
"石巻市須江字釜",38.4790582,141.2383567
"刈田郡蔵王町大字円田字西浦北",38.101305,140.6562645
"刈田郡蔵王町大字小村崎字西屋敷",38.1262272,140.6880429
"登米市中田町石森前田地区",38.7234421,141.2127929
"仙台市青葉区川内",38.255156,140.8529929
"仙台市太白区山田字船渡前富田字八幡西",38.2112518,140.8396711
"刈田郡蔵王町大字小村崎字前戸内",38.1282381,140.6851993
"栗原市一迫長崎字大久保",38.7570341,140.8825348
"栗原市瀬峰富大境山",38.6574113,141.0582834
"宮城郡七ヶ浜町大字東宮浜字東大木",38.3037962,141.0452253
"亘理郡山元町山寺字谷原",37.9676218,140.8654457
"刈田郡蔵王町大字円田字谷地",38.0989208,140.6509926
"刈田郡蔵王町曲竹字鍛冶沢",38.086861,140.6379439
"栗原市一迫",38.7468053,140.8736084
"亘理郡山元町鷲足字中筋",37.9746451,140.8688605
"仙台市宮城野区",38.2789376,140.9508565
"仙台市宮城野区中野字県道前",38.2748435,140.9745925
"黒川郡大和町小野字後藤",38.3791415,140.8545767
"気仙沼市",38.907641,141.5703316
"古川市清水三丁目北馬場壇",38.5826477,140.9420148
"白石市斎川字馬牛",37.9490777,140.6101923
"白石市福岡深谷字高野",38.0355606,140.6186629
"白石市福岡深谷字黄金第",38.0602393,140.5840078
"黒川郡富谷町西成田字白鳥",38.384975,140.908371
"多賀城市宮内",38.2794698,141.0132201
"仙台市長町",38.2289562,140.8793652
"仙台市長町南",38.220669,140.8757656
"仙台市太白区長町南",38.220669,140.8757656
"仙台市太白区",38.2589652,140.6691687
"仙台市太白区鹿野",38.2281706,140.8730375
"仙台市太白区泉崎",38.2223836,140.8685293
"仙台市太白区長町",38.2289562,140.8793652
"仙台市太白区富沢",38.2168503,140.8603238
"仙台市泉崎",38.2223836,140.8685293
"亘理郡山元町小平字北",37.984403,140.8676926
"大崎市田尻小松字屋敷浦",38.6183697,141.004608
"大崎市田尻諏訪峠",38.6182819,140.997063
"仙台市山田北前町",38.222659,140.8287468
"仙台市茂庭",38.2233697,140.7641306
"仙台市熊ヶ根字町",38.3025424,140.6748051
"仙台市若林区木ノ下",38.250733,140.8997174
"加美郡加美町字味ヶ袋薬莱原",38.5746816,140.7151348
"仙台市青葉区小松島新堤ほか",38.2858871,140.8944799
"石巻市渡波字梨木畑",38.4135248,141.3779714
"東松島市宮戸",38.3376296,141.1584098
"桃生郡鳴瀬町宮戸",38.3376296,141.1584098
"白石市大鷹沢三沢字坂端",37.9940745,140.6374889
"北秋田郡鷹巣町脇神字カラムシ岱",40.2186815,140.359818
"北秋田市脇神字ハケノ下",40.2067859,140.3844205
"能代市浅内字ムサ岱",40.1474564,140.0024664
"由利郡象潟町大砂川字ヲフキ",39.1557078,139.9213971
"にかほ市両前寺字阿部館",39.2947485,139.9803855
"鹿角市花輪字案内",40.1955754,140.8101196
"北秋田郡鷹巣町脇神字伊勢堂岱",40.2019993,140.3508049
"北秋田市脇神字伊勢堂岱",40.2032826,140.3470869
"河辺郡河辺町戸島字井戸尻台",39.6282434,140.2073287
"仙北郡神岡町北楢岡字茨野",39.5088039,140.373975
"山本郡二ツ井町駒形字烏野上岱",40.2162711,140.1901361
"湯沢市下院内字焼山",39.0466243,140.4268417
"横手市金沢中野字姥ヶ沢",39.3607791,140.573097
"南秋田郡井川町黒坪字越雄",39.9188501,140.1072595
"本荘市福山字横山",39.4023635,140.0731886
"にかほ市平沢字横枕",39.2924342,139.976933
"大仙市北楢岡字沖田",39.5061014,140.3967192
"秋田市四ツ小屋小阿地字下堤",39.6712062,140.1554722
"大館市本宮字下野",40.2315254,140.5229898
"にかほ市両前寺字家ノ浦",39.2964042,139.9735541
"山本郡琴丘町鹿渡字長信田家の下",40.0974129,140.0234205
"大館市曲田字家ノ後",40.2164522,140.6148914
"平鹿郡雄物川町造山字蝦夷塚",39.2798532,140.4212953
"横手市雄物川町会塚字田中",39.3066807,140.4545932
"南秋田郡八郎潟町川崎字貝保",39.9466048,140.1040087
"大館市比内町八木橋字鎌谷地沢",40.2026322,140.5297809
"山本郡三種町鵜川字鴨子台",40.1103899,140.0190529
"能代市田床内字鴨巣",40.1870867,140.1066048
"能代市浅内字十二林",40.1477108,140.0200615
"能代市浅内字寒川家の上",40.1472152,140.0284626
"平鹿郡大森町上溝字観音寺",39.3457469,140.394946
"雄勝郡雄勝町寺沢字館堀",39.0458717,140.4533863
"由利本荘市福山字岩倉",39.4004079,140.074242
"横手市大雄字田町",39.3269581,140.4526425
"北秋田市森吉字橋場岱",40.0372637,140.6128155
"北秋田郡森吉町森吉字桐内前田",40.0087961,140.4726223
"北秋田郡森吉町森吉字桐内家ノ上ミ岱",40.0087961,140.4726223
"北秋田郡森吉町森吉字桐内家ノ上川反",40.0372637,140.6128155
"山本郡二ツ井町飛根字湯ノ沢西ノ台",40.2157488,140.1561946
"山本郡琴丘町鹿渡字金仏",40.0492334,140.0951645
"秋田市河辺三内字繋沢",39.7259308,140.2949346
"仙北市角館町雲然字山口",39.5934872,140.5371827
"南秋田郡昭和町大久保字元木山根",39.8597196,140.0684036
"山本郡三種町森岳古館堤頭",40.0785541,140.0673852
"山本郡琴丘町鹿渡字狐森",40.0492334,140.0951645
"北秋田市綴子字胡桃館",40.2351267,140.3605194
"南秋田郡昭和町豊川龍毛字後山",39.85801,140.0756388
"由利郡象潟町字横山",39.1992511,139.9160899
"北秋田郡森吉町森吉字向様田家ノ下モ",40.0372637,140.6128155
"北秋田市森吉字向様田家ノ下モ",40.0372637,140.6128155
"北秋田郡森吉町森吉字向様田",40.0372637,140.6128155
"平鹿郡大雄村字東阿気",39.3440577,140.4611501
"鹿角市花輪字小森沢",40.2024079,140.7667526
"河辺郡河辺町戸島字上祭沢",39.6292636,140.201021
"仙北郡田沢湖町神代字高野",39.6038532,140.592442
"仙北市西木町上桧木内字宮田",39.8113332,140.5866306
"大館市軽井沢字鳶ヶ長根",40.2250042,140.6420412
"大館市軽井沢萩峠",40.42116,140.6265299
"大館市根下戸新町",40.2724478,140.5307406
"能代市字塞ノ神",40.1661587,140.0462499
"秋田市四ツ小屋小阿地字坂ノ上",39.6615507,140.1508016
"大館市商人留字坂下",40.3111997,140.5773935
"南秋田郡飯田川町和田妹川字鹿来",39.9434931,140.1450889
"大館市釈迦内字中台",40.3080025,140.5717664
"秋田市手形字大松沢",39.7392785,140.1392927
"秋田市寺内",39.7342509,140.0742604
"秋田市",39.7199668,140.1034795
"横手市金沢中野字十二牲",39.3736107,140.5504449
"北秋田市脇神字館野",40.2067859,140.3844205
"北秋田郡上小阿仁村大林字菊桜岱",40.025166,140.2792023
"男鹿市脇本富永字大牧",39.9241208,139.9085065
"大仙市鑓見内水上",39.5214254,140.5332415
"山本郡琴丘町鯉川字小林",40.0077671,140.1007377
"秋田市金足岩瀬字松館",39.856969,140.071641
"河辺郡河辺町松渕字松木台",39.6463072,140.2133275
"本荘市川口字下菖蒲崎",39.3971343,140.0577278
"由利本荘市川口字下菖蒲崎",39.3971343,140.0577278
"能代市浅内字上ノ山",40.1533154,140.0343656
"大館市山館字上ノ山",40.2375704,140.588916
"山本郡三種町上岩川字樋向",40.0238327,140.1752563
"山本郡三種町上岩川字大沢",40.0238327,140.1752563
"山本郡三種町上岩川字鹿渡渉",40.0238327,140.1752563
"由利郡象潟町大須郷字上熊沢",NA,NA
