"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","inconsistent","Materials_Details_EN","Materials_Detail_Identification_EN","Materials_Detail_Other_EN","Materials_Detail_Notes_EN"
1665,"Charred Remain","炭化材,広葉樹,",0,"carbonized material hardwood","","carbonized material hardwood",""
3159,"Shell","貝,ウバガイ,",0,"Sakhalin surf clam (Pseudocardium sachalinense)","","",""
3165,"Shell","貝,サラガイ,",0,"saragai tellin (Megangulus venulosus)","","",""
3162,"Shell","貝,カキ,",0,"oysters (Ostreidae)","","",""
3160,"Shell","貝,オオノガイ？,",0,"soft shell clam (Mya arenaria syn. oonogai)","","",""
1534,"Lacquer","漆,漆膜,胴外",0,"Lacquer coating on outside","","outside",""
484,"Organic Residue from Pottery","土器付着物,口縁内",0,"from pottery rim residue inside of","","from pottery rim residue inside of",""
2924,"Charred Seed","種実,クリ,子葉",0,"seed/nuts cotyledon chestnut (Castanea crenata)","chestnut (Castanea crenata)","seed/nuts cotyledon",""
530,"Organic Residue from Pottery","土器付着物,底部外面",0,"from pottery exterior residue bottom outer neck","","from pottery exterior residue bottom outer neck",""
593,"Organic Residue from Pottery","土器付着物,煤,口縁内",0,"from pottery soot rim residue inside of","","from pottery soot rim residue inside of",""
3331,"Human Bone","骨,ヒト,",0,"human","human","",""
3329,"Fish bone","骨,スズキ,歯骨R",0,"Japanese sea bass (Lateolabrax japonicus) tooth","Japanese sea bass (Lateolabrax japonicus)","tooth",""
3315,"Fish bone","骨,オットセイ,上腕骨R",0,"fur seal (Callorhinus ursinus) humerus","fur seal (Callorhinus ursinus)","humerus",""
3330,"Fish bone","骨,タラ,",0,"cod (Gadidae)","cod (Gadidae)","",""
3325,"Animal Bone","骨,シカ,距骨R",0,"deer (Cervidae)","deer (Cervidae)","",""
3316,"Fish bone","骨,オットセイ,大腿骨R",0,"fur seal (Callorhinus ursinus) femur","fur seal (Callorhinus ursinus)","femur",""
3337,"Human Bone","骨,ヒト,指骨",0,"human","human","",""
3341,"Human Bone","骨,人骨・上腕",0,"human bone humerus","human bone","humerus",""
2952,"Charred Seed","種実,ブドウ科,",0,"seed/nuts grapes (Vitaceae)","grapes (Vitaceae)","seed/nuts",""
2931,"Charred Seed","種実,クルミ属,",0,"seed/nuts walnut (Juglans)","walnut (Juglans)","seed/nuts",""
2921,"Charred Seed","種実,キビ,",0,"seed/nuts common millet (Panicum miliaceum)","common millet (Panicum miliaceum)","seed/nuts",""
2907,"Charred Seed","種実,",1,"seed/nuts","","seed/nuts",""
2907,"Charred Seed","種実,",1,"seed/nuts","","seed/nuts",""
2922,"Charred Seed","種実,キビ属,",0,"seed/nuts common millet (Panicum miliaceum)","common millet (Panicum miliaceum)","seed/nuts",""
2910,"Charred Seed","種実,アワ,",0,"seed/nuts foxtail millet (Setaria italica)","foxtail millet (Setaria italica)","seed/nuts",""
1519,"Lacquer","漆,口縁内",0,"rim inside of","","rim inside of",""
677,"Organic Residue from Pottery","土器付着物,胴部内面",0,"from pottery interior residue body","","from pottery interior residue body",""
496,"Organic Residue from Pottery","土器付着物,口縁部内面",0,"from pottery rim interior residue","","from pottery rim interior residue",""
2916,"Charred Seed","種実,オニグルミ,",1,"seed/nuts walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","seed/nuts",""
2916,"Charred Seed","種実,オニグルミ,",1,"seed/nuts walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","seed/nuts",""
681,"Organic Residue from Pottery","土器付着物,胴部突帯下",0,"from pottery residue body","","from pottery residue body",""
666,"Organic Residue from Pottery","土器付着物,胴部上位",0,"from pottery residue body upper","","from pottery residue body upper",""
1017,"Wood","木材,ヒノキ,",0,"material wood hinoki cypress (Chamaecyparis obtusa)","hinoki cypress (Chamaecyparis obtusa)","material wood",""
509,"Organic Residue from Pottery","土器付着物,吹,胴外",0,"from pottery residue outside","","from pottery residue outside",""
501,"Organic Residue from Pottery","土器付着物,吹,口縁外・胴外",0,"from pottery rim outside edge residue outside","","from pottery rim outside edge residue outside",""
499,"Organic Residue from Pottery","土器付着物,吹,",0,"from pottery residue","","from pottery residue",""
480,"Organic Residue from Pottery","土器付着物,不明,不明",0,"unknown from pottery residue","","unknown from pottery residue",""
1025,"Wood","木材,最外縁",0,"material wood outermost","","material wood outermost",""
963,"Wood","木材，ウイグルマッチング，外から1年輪",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
966,"Wood","木材，ウイグルマッチング，外から21年輪",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
971,"Wood","木材，ウイグルマッチング，外から31年輪",0,"","","material wood year ring C14 wiggle matching sample from outermost",""
975,"Wood","木材，ウイグルマッチング，外から41年輪",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
979,"Wood","木材，ウイグルマッチング，外から51年輪",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
982,"Wood","木材，ウイグルマッチング，外から61年輪",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
879,"Wood","木材，ウイグルマッチング，",0,"material wood C14 wiggle matching sample","","material wood C14 wiggle matching sample",""
889,"Wood","木材，ウイグルマッチング，1年輪目",0,"material wood year ring C14 wiggle matching sample","","material wood year ring C14 wiggle matching sample",""
956,"Wood","木材，ウイグルマッチング，外から11年輪目",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
967,"Wood","木材，ウイグルマッチング，外から21年輪目",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
972,"Wood","木材，ウイグルマッチング，外から31年輪目",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
976,"Wood","木材，ウイグルマッチング，外から41年輪目",0,"material wood year ring C14 wiggle matching sample from outermost","","material wood year ring C14 wiggle matching sample from outermost",""
1001,"Wood","木材,クスノキ,",0,"material wood camphor tree (Cinnamomum camphora)","camphor tree (Cinnamomum camphora)","material wood",""
1018,"Wood","木材,ムクノキ,外から1年目",0,"material wood from outermost oriental elm (Aphananthe aspera)","oriental elm (Aphananthe aspera)","material wood from outermost",""
1002,"Wood","木材,クヌギ節,",0,"material wood saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","material wood",""
910,"Wood","木材，ウイグルマッチング，ムクロジ,外から1年目",0,"material wood C14 wiggle matching sample from outermost soapberry (Sapindaceae)","soapberry (Sapindaceae)","material wood C14 wiggle matching sample from outermost",""
909,"Wood","木材，ウイグルマッチング，ムクロジ,外から11年目",0,"material wood C14 wiggle matching sample from outermost soapberry (Sapindaceae)","soapberry (Sapindaceae)","material wood C14 wiggle matching sample from outermost",""
911,"Wood","木材，ウイグルマッチング，ムクロジ,外から21年目",0,"material wood C14 wiggle matching sample from outermost soapberry (Sapindaceae)","soapberry (Sapindaceae)","material wood C14 wiggle matching sample from outermost",""
912,"Wood","木材，ウイグルマッチング，ムクロジ,外から31年目",0,"material wood C14 wiggle matching sample from outermost soapberry (Sapindaceae)","soapberry (Sapindaceae)","material wood C14 wiggle matching sample from outermost",""
913,"Wood","木材，ウイグルマッチング，ムクロジ,外から41年目",0,"material wood C14 wiggle matching sample from outermost soapberry (Sapindaceae)","soapberry (Sapindaceae)","material wood C14 wiggle matching sample from outermost",""
914,"Wood","木材，ウイグルマッチング，ムクロジ,外から51年目",0,"material wood C14 wiggle matching sample from outermost soapberry (Sapindaceae)","soapberry (Sapindaceae)","material wood C14 wiggle matching sample from outermost",""
1008,"Wood","木材,サクラ属,",0,"material wood Cherry, plum etc (Cerasus, Prunus etc)","Cherry, plum etc (Cerasus, Prunus etc)","material wood",""
1003,"Wood","木材,クリ,",0,"material wood chestnut (Castanea crenata)","chestnut (Castanea crenata)","material wood",""
511,"Organic Residue from Pottery","土器付着物,吹,胴外中",0,"from pottery residue outside","","from pottery residue outside",""
2907,"Seed","種実,",1,"seed/nuts","","seed/nuts",""
2907,"Seed","種実,",1,"seed/nuts","","seed/nuts",""
3309,"Fish bone","骨,アシカ,",0,"eared seal (Otariidae)","eared seal (Otariidae)","","アシカ Ashika=seals シカ shika=deer!!"
3342,"Human Bone","骨,人骨,助骨,SK-3-♀",0,"human bone","human bone","",""
3343,"Human Bone","骨,人骨,助骨,SK-30-♂",0,"human bone","human bone","",""
3344,"Human Bone","骨,人骨,助骨,SK-84-♀",0,"human bone","human bone","",""
651,"Organic Residue from Pottery","土器付着物,煤（アスファルト？）,胴外",0,"from pottery soot residue outside bitumen?","","from pottery soot residue outside bitumen?",""
544,"Organic Residue from Pottery","土器付着物,焦,口縁内,胴内",0,"from pottery rim residue inside of inside fabric?","","from pottery rim residue inside of inside fabric?",""
1543,"Lacquer","漆,赤漆,口縁外・内",0,"rim outside edge","","rim outside edge",""
581,"Organic Residue from Pottery","土器付着物,焦：米粒痕,胴内",0,"grain from pottery residue inside fabric? rice (Oryza sativa)","rice (Oryza sativa)","grain from pottery residue inside fabric?",""
580,"Organic Residue from Pottery","土器付着物,焦：米粒,胴内",0,"grain from pottery residue inside fabric? rice (Oryza sativa)","rice (Oryza sativa)","grain from pottery residue inside fabric?",""
3321,"Animal Bone","骨,シカ,右距骨",0,"deer (Cervidae) right","deer (Cervidae)","right",""
3324,"Animal Bone","骨,シカ,左距骨",0,"deer (Cervidae) left","deer (Cervidae)","left",""
3323,"Animal Bone","骨,シカ,基節骨",0,"deer (Cervidae) proximal phlange","deer (Cervidae)","proximal phlange",""
3166,"Shell","貝,サルボウ,",0,"ark clam (Anadara kagoshimensis)","","",""
1530,"Lacquer","漆,漆膜,口縁内",0,"rim inside of","","rim inside of",""
592,"Organic Residue from Pottery","土器付着物,煤,口外",0,"from pottery soot residue outside rim","","from pottery soot residue outside rim",""
539,"Organic Residue from Pottery","土器付着物,焦,口内",0,"from pottery residue inside rim","","from pottery residue inside rim",""
541,"Organic Residue from Pottery","土器付着物,焦,口外",0,"from pottery residue outside rim","","from pottery residue outside rim",""
591,"Organic Residue from Pottery","土器付着物,煤,口内",0,"from pottery soot residue inside rim","","from pottery soot residue inside rim",""
